?? ?????,1,2,3,4,5,6, ???? ???,?? ????? + ?? ???,?? ?????
7840,2,11,14,28,31,39,19,,
7839,7,11,16,21,34,37,2,,
7838,2,3,4,13,14,39,27,,
7837,17,20,22,29,32,34,28,,
7836,1,5,26,31,35,37,15,,
7835,2,14,22,28,29,36,39,,
7834,3,13,16,21,28,38,22,,
7833,1,5,27,36,37,39,11,,
7832,1,9,12,15,23,35,2,,
7831,5,15,17,18,35,38,13,,
7830,3,10,11,14,18,33,13,,
7829,2,3,16,26,31,36,27,,
7828,1,3,20,22,23,32,16,,
7827,4,5,11,22,34,36,28,,
7826,6,18,19,24,30,38,10,,
7825,11,16,17,18,19,35,21,,
7824,2,10,14,19,38,39,6,,
7823,2,6,11,19,27,38,29,,
7822,3,11,14,18,25,36,22,,
7821,7,13,18,27,37,38,15,,
7820,4,20,21,23,28,30,14,,
7819,3,23,26,27,28,32,20,,
7818,4,7,9,11,19,36,6,,
7817,1,11,15,16,23,32,28,,
7816,1,5,7,13,14,31,27,,
7815,3,11,12,16,18,37,10,,
7814,10,17,21,22,25,38,30,,
7813,8,15,17,23,32,37,13,,
7812,7,12,15,24,28,32,33,,
7811,6,15,17,28,29,37,38,,
7810,2,3,4,14,17,26,16,,
7809,11,12,25,26,27,32,22,,
7808,2,8,24,26,28,39,30,,
7807,4,9,22,27,28,34,6,,
7806,9,12,14,18,32,39,37,,
7805,15,16,21,23,25,39,8,,
7804,16,19,20,25,34,36,15,,
7803,13,20,22,28,32,35,8,,
7802,6,8,22,24,27,37,34,,
7801,1,6,14,15,25,37,32,,
7752,16,23,26,31,36,37,7,,
7751,10,11,12,32,38,39,4,,
7750,2,3,10,13,34,35,26,,
7749,1,8,14,16,27,30,10,,
7748,6,16,23,25,33,39,20,,
7747,6,14,18,19,28,34,32,,
7746,6,9,14,18,28,32,15,,
7745,14,20,26,31,33,35,10,,
7744,5,13,24,29,32,39,30,,
7743,8,15,17,18,29,37,7,,
7742,4,22,26,27,29,32,14,,
7741,4,7,12,19,28,36,15,,
7740,6,15,22,23,25,37,18,,
7739,17,25,27,34,37,39,18,,
7738,14,19,25,33,34,39,15,,
7737,4,12,16,17,19,29,35,,
7736,17,18,29,30,36,39,25,,
7735,1,6,10,19,25,26,4,,
7734,8,12,14,16,19,29,15,,
7733,4,7,8,13,17,18,11,,
7732,3,9,10,11,18,30,25,,
7731,4,13,15,24,31,35,26,,
7730,20,30,33,37,38,39,1,,
7729,10,15,19,20,21,35,26,,
7728,2,11,19,28,29,39,10,,
7727,1,2,9,22,23,37,5,,
7726,3,4,14,20,23,33,7,,
7725,10,16,27,32,35,37,9,,
7724,6,11,17,31,34,39,18,,
7723,1,7,8,29,31,35,15,,
7722,15,17,23,28,33,36,30,,
7721,1,5,6,20,27,28,36,,
7720,7,9,15,17,22,37,21,,
7719,4,5,9,15,26,33,3,,
7718,6,24,25,27,29,37,1,,
7717,1,2,6,10,23,27,33,,
7716,2,8,18,21,27,28,29,,
7715,11,13,17,25,34,38,30,,
7714,18,20,25,26,33,39,8,,
7713,6,9,26,28,32,37,11,,
7712,3,9,14,21,30,33,2,,
7711,1,9,22,23,27,33,7,,
7710,6,7,13,32,37,39,4,,
7709,2,8,22,24,32,38,19,,
7708,4,14,18,27,29,33,35,,
7707,3,4,6,9,12,19,13,,
7706,2,6,14,15,24,26,20,,
7705,9,16,17,24,30,38,8,,
7704,2,8,15,17,25,26,24,,
7703,4,11,21,25,28,31,13,,
7702,5,16,19,25,31,36,4,,
7701,1,2,21,32,36,38,30,,
7652,16,21,28,32,33,36,10,,
7651,2,3,11,19,32,37,9,,
7650,1,3,5,10,11,31,24,,
7649,3,5,13,14,28,39,22,,
7648,3,8,11,14,37,38,30,,
7647,6,7,12,14,20,34,19,,
7646,20,21,23,24,28,30,19,,
7645,3,7,14,20,23,27,1,,
7644,1,7,12,17,18,19,32,,
7643,1,3,10,29,30,33,12,,
7642,1,4,5,6,10,16,21,,
7641,7,8,13,23,30,34,2,,
7640,10,11,15,25,29,30,32,,
7639,2,5,6,8,14,30,28,,
7638,1,8,21,24,35,36,19,,
7637,6,8,9,16,18,36,19,,
7636,2,9,12,22,25,26,28,,
7635,1,18,21,22,26,37,36,,
7634,2,5,20,31,33,37,23,,
7633,4,10,14,21,24,35,38,,
7632,11,15,16,20,22,27,2,,
7631,7,23,24,27,30,34,26,,
7630,14,17,18,19,30,36,5,,
7629,12,15,21,27,28,35,36,,
7628,12,15,18,32,33,38,8,,
7627,7,11,18,30,32,38,17,,
7626,3,9,21,22,28,37,7,,
7625,3,6,7,8,26,29,19,,
7624,2,11,19,29,35,39,25,,
7623,1,4,26,29,35,38,9,,
7622,2,9,13,20,25,36,32,,
7621,9,17,25,27,30,31,20,,
7620,1,7,18,23,26,31,4,,
7619,5,16,17,23,32,38,7,,
7618,1,22,32,35,36,38,12,,
7617,1,5,11,17,23,39,9,,
7616,13,16,19,26,27,37,32,,
7615,4,8,12,19,38,39,26,,
7614,2,4,17,18,27,35,15,,
7613,2,3,14,17,20,22,33,,
7612,3,4,6,8,11,19,22,,
7611,10,11,13,16,19,22,26,,
7610,4,8,15,24,29,30,7,,
7609,7,8,13,17,24,28,10,,
7608,9,15,19,20,23,28,14,,
7607,2,11,28,32,33,38,34,,
7606,11,16,28,29,31,35,3,,
7605,6,7,22,23,26,32,13,,
7604,1,3,6,15,29,39,38,,
7603,5,7,19,26,32,33,6,,
7602,1,8,16,21,27,29,38,,
7601,9,12,18,19,24,27,38,,
7552,5,23,31,33,37,38,3,,
7551,1,13,16,19,26,31,9,,
7550,3,6,8,17,33,34,26,,
7549,1,6,9,12,19,33,22,,
7548,19,22,28,29,33,38,13,,
7547,9,10,15,18,33,39,38,,
7546,22,23,24,28,33,36,18,,
7545,4,8,12,16,18,25,24,,
7544,2,6,18,21,30,38,19,,
7543,11,23,26,27,28,31,24,,
7542,10,15,17,19,20,26,8,,
7541,6,11,13,17,24,31,38,,
7540,7,9,24,31,34,35,8,,
7539,3,14,24,26,36,39,35,,
7538,12,22,24,25,33,37,34,,
7537,8,18,25,29,32,35,2,,
7536,6,11,14,22,23,32,24,,
7535,5,13,30,33,34,36,3,,
7534,2,9,12,14,19,34,28,,
7533,1,6,11,22,36,39,28,,
7532,3,4,21,30,35,39,20,,
7531,3,5,7,24,36,37,10,,
7530,4,13,19,33,36,37,34,,
7529,7,13,22,23,30,39,18,,
7528,2,10,15,19,27,38,35,,
7527,5,9,15,19,29,37,39,,
7526,2,4,22,33,34,36,24,,
7525,5,6,26,27,30,32,2,,
7524,3,6,22,23,32,37,8,,
7523,3,23,29,31,33,39,27,,
7522,17,26,32,34,35,38,29,,
7521,2,8,20,23,29,31,21,,
7520,2,6,26,27,36,37,10,,
7519,4,5,29,30,38,39,20,,
7518,16,26,31,33,35,36,19,,
7517,17,22,27,33,34,35,2,,
7516,7,12,21,22,27,32,35,,
7515,1,2,6,11,14,31,39,,
7514,1,2,3,17,18,37,25,,
7513,2,14,20,29,31,36,11,,
7512,7,12,15,22,28,33,6,,
7511,10,14,17,28,36,38,20,,
7510,7,16,20,22,34,35,4,,
7509,1,16,17,31,34,38,36,,
7508,3,6,7,10,11,34,33,,
7507,3,5,19,29,32,34,30,,
7506,2,5,13,16,18,27,21,,
7505,12,14,16,30,31,33,18,,
7504,9,14,21,23,29,37,30,,
7503,2,8,13,15,35,36,14,,
7502,7,14,20,24,31,34,32,,
7501,3,5,18,23,30,36,1,,
7453,13,21,23,24,30,34,8,,
7452,7,15,25,27,33,36,24,,
7451,5,10,30,31,32,36,23,,
7450,4,18,23,25,27,32,24,,
7449,1,4,9,13,16,21,35,,
7448,2,3,9,15,23,38,24,,
7447,2,5,24,27,30,39,9,,
7446,4,10,14,23,25,35,16,,
7445,8,10,14,18,19,26,25,,
7444,1,2,16,23,24,25,20,,
7443,4,5,14,16,24,30,15,,
7442,15,18,19,26,28,29,5,,
7441,4,6,19,22,25,39,21,,
7440,9,19,21,32,34,36,2,,
7439,8,12,18,19,20,30,23,,
7438,1,4,7,9,15,38,8,,
7437,4,10,11,33,37,38,28,,
7436,3,8,9,12,33,38,39,,
7435,7,11,18,26,30,34,2,,
7434,15,26,27,29,30,34,33,,
7433,16,19,24,25,34,39,7,,
7432,8,11,22,32,36,38,26,,
7431,1,4,11,33,35,36,7,,
7430,12,19,23,30,34,35,20,,
7429,1,11,27,32,33,35,36,,
7428,10,13,15,20,27,38,9,,
7427,8,9,10,13,20,27,32,,
7426,9,20,23,24,25,30,34,,
7425,2,5,11,32,36,37,22,,
7424,6,7,12,20,24,35,10,,
7423,5,12,19,24,30,37,34,,
7422,5,15,18,29,33,39,22,,
7421,8,9,12,14,15,38,3,,
7420,4,8,25,33,36,39,13,,
7419,12,16,22,24,32,35,4,,
7418,2,9,13,26,28,32,38,,
7417,1,2,7,19,22,26,34,,
7416,2,12,15,16,21,35,10,,
7415,7,11,12,21,23,31,3,,
7414,3,6,24,27,36,38,34,,
7413,1,17,23,28,29,30,24,,
7412,14,17,19,20,24,27,8,,
7411,6,12,24,25,28,36,1,,
7410,11,12,13,18,35,37,21,,
7409,4,16,20,31,32,33,1,,
7408,4,7,14,16,19,39,12,,
7407,6,12,19,27,33,36,16,,
7406,2,4,5,10,37,39,26,,
7405,17,24,29,37,38,39,26,,
7404,5,15,19,30,32,37,6,,
7403,18,23,30,33,34,35,19,,
7402,5,12,15,27,36,37,13,,
7401,10,17,18,24,34,35,6,,
7350,3,13,19,33,37,38,6,,
7349,4,6,23,24,32,36,9,,
7348,10,11,21,27,31,36,7,,
7347,8,11,20,21,28,35,29,,
7346,1,6,13,21,32,36,34,,
7345,9,11,13,21,34,35,10,,
7344,6,13,14,17,21,29,11,,
7343,1,2,14,19,22,29,33,,
7342,8,13,17,24,26,36,1,,
7341,6,7,8,11,19,26,23,,
7340,6,9,16,25,35,37,39,,
7339,3,7,12,18,24,30,22,,
7338,11,12,19,20,23,26,21,,
7337,10,12,17,29,31,37,26,,
7336,4,6,11,18,21,23,30,,
7335,4,10,11,13,17,35,20,,
7334,1,4,8,20,24,27,34,,
7333,6,7,8,9,31,35,15,,
7332,4,6,13,22,32,35,29,,
7331,2,7,10,16,26,29,8,,
7330,1,6,17,20,21,27,16,,
7329,4,5,6,26,33,39,29,,
7328,4,21,22,26,27,39,19,,
7327,3,4,16,18,33,36,30,,
7326,2,14,15,21,26,34,29,,
7325,5,7,10,11,35,36,20,,
7324,4,5,11,17,19,31,22,,
7323,2,3,6,16,20,27,25,,
7322,2,8,12,19,24,38,17,,
7321,21,28,30,35,37,38,3,,
7320,12,15,25,26,33,38,14,,
7319,2,3,7,11,22,38,21,,
7318,13,24,27,28,32,35,1,,
7317,5,6,14,18,31,32,25,,
7316,3,4,15,29,31,33,35,,
7315,7,25,29,34,35,37,22,,
7314,6,7,15,16,25,35,19,,
7313,2,7,9,15,18,34,20,,
7312,2,11,13,26,33,39,7,,
7311,2,15,19,22,27,33,16,,
7310,11,14,18,22,24,26,38,,
7309,6,18,21,33,38,39,12,,
7308,6,18,30,31,34,38,39,,
7307,17,20,25,33,37,39,15,,
7306,4,14,19,28,29,30,20,,
7305,6,15,26,34,36,38,11,,
7304,4,6,14,17,21,34,22,,
7303,11,17,19,30,32,34,23,,
7302,2,15,18,20,26,30,38,,
7301,1,2,3,13,26,30,28,,
7252,13,22,30,31,32,36,9,,
7251,6,13,18,21,22,36,34,,
7250,2,12,16,21,32,36,33,,
7249,9,11,15,16,27,39,3,,
7248,4,11,12,13,36,37,2,,
7247,7,9,15,26,32,36,28,,
7246,2,6,18,21,35,38,3,,
7245,1,3,16,35,38,39,10,,
7244,3,12,15,16,22,29,13,,
7243,2,5,24,27,33,36,18,,
7242,3,13,20,21,22,28,7,,
7241,8,9,19,20,25,38,31,,
7240,8,9,18,32,34,35,26,,
7239,10,15,20,27,28,35,38,,
7238,12,16,21,23,28,39,22,,
7237,1,17,20,22,25,31,19,,
7236,16,19,21,22,28,37,15,,
7235,1,2,4,6,34,36,7,,
7234,4,21,27,30,37,39,26,,
7233,5,25,26,27,35,37,31,,
7232,10,20,21,25,30,35,5,,
7231,8,16,27,31,38,39,13,,
7230,8,20,23,24,31,38,21,,
7229,2,6,12,14,16,24,5,,
7228,4,7,14,17,31,36,33,,
7227,7,22,25,26,29,38,34,,
7226,5,6,13,16,17,24,10,,
7225,2,12,14,16,24,39,32,,
7224,2,21,32,33,34,36,37,,
7223,9,11,19,23,37,38,16,,
7222,7,14,20,29,30,31,11,,
7221,16,28,29,33,36,38,31,,
7220,2,8,21,24,26,28,7,,
7219,3,8,22,23,30,39,13,,
7218,2,9,12,13,33,36,5,,
7217,8,12,15,24,26,34,4,,
7216,3,11,13,17,23,27,34,,
7215,8,10,12,18,24,33,7,,
7214,3,4,12,13,18,34,10,,
7213,9,12,16,22,24,39,11,,
7212,2,7,9,16,20,36,38,,
7211,6,17,18,19,22,25,34,,
7210,9,23,31,32,38,39,8,,
7209,5,11,17,24,34,35,18,,
7208,2,3,9,17,34,38,37,,
7207,1,4,29,32,33,37,2,,
7206,4,11,19,21,24,31,1,,
7205,4,11,12,15,22,37,33,,
7204,14,20,21,23,24,37,10,,
7203,6,12,13,20,30,38,33,,
7202,7,11,13,18,32,33,38,,
7201,6,7,24,32,33,36,19,,
7151,6,18,21,24,28,36,6,,
7150,22,23,28,29,32,34,1,,
7149,2,16,23,32,34,36,8,,
7148,14,15,16,20,26,39,12,,
7147,16,18,21,24,25,34,13,,
7146,4,5,16,26,32,34,19,,
7145,4,5,12,19,20,33,24,,
7144,6,19,24,25,28,38,31,,
7143,2,12,14,17,19,35,21,,
7142,1,13,28,31,37,38,16,,
7141,11,21,25,31,32,39,20,,
7140,1,4,22,26,31,37,29,,
7139,10,13,14,23,35,38,7,,
7138,11,13,16,21,24,30,25,,
7137,8,9,16,23,30,35,5,,
7136,11,18,20,25,38,39,2,,
7135,14,19,22,25,27,31,6,,
7134,5,8,11,14,33,34,25,,
7133,1,3,5,9,17,24,27,,
7132,1,12,24,25,27,36,11,,
7131,1,22,24,30,34,37,16,,
7130,1,7,10,13,22,39,27,,
7129,7,21,22,31,34,36,12,,
7128,2,6,22,29,32,37,11,,
7127,10,12,19,29,32,36,38,,
7126,4,15,19,21,38,39,8,,
7125,1,3,10,19,20,28,25,,
7124,3,7,14,19,23,28,13,,
7123,10,16,19,22,23,34,28,,
7122,8,11,20,30,34,37,18,,
7121,1,2,7,19,27,29,20,,
7120,4,7,10,12,26,39,25,,
7119,9,10,16,21,22,26,20,,
7118,1,13,21,31,37,38,11,,
7117,19,26,30,32,34,38,5,,
7116,3,6,16,24,28,33,29,,
7115,7,9,12,22,25,32,33,,
7114,3,4,6,29,30,32,13,,
7113,6,13,15,29,35,36,3,,
7112,1,7,10,27,30,33,5,,
7111,4,5,6,19,26,38,23,,
7110,2,4,17,33,36,39,6,,
7109,3,6,11,14,27,37,29,,
7108,6,19,22,25,27,37,33,,
7107,1,8,10,16,17,22,7,,
7106,5,6,19,21,29,31,26,,
7105,3,17,21,24,27,32,7,,
7104,9,11,19,22,23,36,35,,
7103,3,12,17,20,22,31,21,,
7102,3,10,14,22,27,30,23,,
7101,1,7,16,35,36,37,22,,
7052,12,15,16,27,28,33,38,,
7051,13,24,30,31,34,37,2,,
7050,3,6,15,28,29,33,17,,
7049,8,9,22,23,27,37,33,,
7048,1,2,6,9,12,22,21,,
7047,5,14,20,37,38,39,28,,
7046,24,28,31,32,34,37,17,,
7045,1,5,10,18,26,39,23,,
7044,2,8,11,20,31,37,3,,
7043,8,25,27,28,35,38,21,,
7042,3,6,9,19,21,30,12,,
7041,1,14,15,28,31,35,19,,
7040,5,10,19,27,30,33,18,,
7039,1,4,6,18,23,34,2,,
7038,14,18,22,23,26,33,30,,
7037,8,15,16,17,18,27,34,,
7036,3,5,12,13,23,28,14,,
7035,9,25,31,34,35,38,30,,
7034,10,15,20,23,28,38,29,,
7033,2,6,8,13,28,35,39,,
7032,8,20,22,25,31,39,38,,
7031,2,7,11,21,26,37,9,,
7030,6,9,10,14,37,39,3,,
7029,6,10,17,24,32,35,34,,
7028,5,6,7,19,25,30,18,,
7027,4,17,18,22,30,37,21,,
7026,3,7,8,14,26,35,18,,
7025,1,2,31,34,36,39,32,,
7024,4,5,8,16,19,26,31,,
7023,3,5,8,9,18,29,26,,
7022,4,16,26,31,34,39,25,,
7021,4,8,24,37,38,39,11,,
7020,4,8,11,13,29,37,20,,
7019,1,5,11,12,24,35,21,,
7018,2,6,8,15,23,34,28,,
7017,1,5,7,9,17,36,34,,
7016,3,11,12,19,34,38,24,,
7015,2,12,15,16,20,37,5,,
7014,8,13,22,25,31,37,14,,
7013,2,4,5,7,29,37,18,,
7012,2,7,14,23,29,35,11,,
7011,6,10,11,15,19,35,28,,
7010,5,14,16,19,29,30,8,,
7009,6,7,12,22,29,39,35,,
7008,12,13,26,29,34,36,21,,
7007,6,8,18,34,36,37,16,,
7006,5,10,24,27,30,32,20,,
7005,3,7,15,20,21,25,39,,
7004,8,9,17,21,35,38,10,,
7003,16,18,19,24,33,38,28,,
7002,7,9,15,23,25,31,14,,
7001,4,10,17,25,33,37,30,,
6952,9,16,24,26,31,33,32,,
6951,10,13,27,31,35,39,18,,
6950,2,15,17,20,30,37,28,,
6949,12,13,17,24,26,30,15,,
6948,9,14,21,24,31,38,16,,
6947,9,19,20,21,29,34,14,,
6946,9,12,22,23,28,33,32,,
6945,7,8,12,15,29,36,4,,
6944,4,5,14,17,24,34,28,,
6943,3,17,20,21,31,37,8,,
6942,9,15,22,31,34,35,14,,
6941,1,18,22,30,33,38,6,,
6940,8,10,11,14,22,24,17,,
6939,4,11,16,21,23,36,33,,
6938,1,8,27,28,32,33,18,,
6937,3,6,10,19,20,21,13,,
6936,11,21,25,26,27,34,3,,
6935,4,6,16,17,35,39,12,,
6934,13,14,16,21,33,38,39,,
6933,3,14,18,22,23,28,15,,
6932,15,16,22,23,34,38,26,,
6931,1,15,17,21,29,37,6,,
6930,2,8,15,17,29,35,31,,
6929,6,22,23,30,33,39,29,,
6928,2,9,11,24,28,38,39,,
6927,6,8,10,14,16,17,4,,
6926,2,12,15,19,22,35,24,,
6925,3,5,17,18,24,25,19,,
6924,3,4,6,16,24,32,21,,
6923,2,4,8,21,25,36,34,,
6922,3,15,19,25,31,36,14,,
6921,13,14,19,20,33,35,8,,
6920,6,15,18,31,33,37,14,,
6919,3,7,9,24,32,34,8,,
6918,1,2,16,20,21,31,38,,
6917,14,21,22,34,38,39,25,,
6916,16,21,22,29,31,39,33,,
6915,3,11,18,23,24,38,6,,
6914,13,14,15,20,30,33,17,,
6913,1,18,20,21,22,36,2,,
6912,5,17,19,23,24,30,14,,
6911,4,6,13,17,21,38,30,,
6910,2,7,17,19,31,38,23,,
6909,3,4,5,12,19,27,2,,
6908,3,6,25,28,34,35,39,,
6907,9,13,22,33,34,39,27,,
6906,5,20,22,28,37,39,17,,
6905,2,7,12,18,32,37,31,,
6904,3,4,5,12,22,36,20,,
6903,3,18,23,27,33,36,26,,
6902,7,17,20,23,28,30,22,,
6901,8,11,17,19,21,35,38,,
6818,3,6,12,15,22,30,2,,
6817,12,19,31,33,35,38,30,,
6816,11,14,21,25,32,39,24,,
6815,9,11,16,23,30,32,39,,
6814,5,6,7,11,16,31,32,,
6813,3,15,16,21,30,35,36,,
6812,2,3,20,25,26,29,23,,
6811,5,8,10,26,28,29,24,,
6810,2,5,7,9,25,26,19,,
6809,3,9,26,32,34,36,1,,
6808,2,13,20,24,25,27,19,,
6807,1,6,23,29,33,34,7,,
6806,7,9,10,17,23,34,4,,
6805,1,7,8,9,11,30,4,,
6804,1,14,17,26,35,39,28,,
6803,8,12,26,27,34,38,36,,
6802,13,20,23,29,32,34,35,,
6801,3,14,18,22,25,33,2,,
